City_ID,City_Name,Cloudiness (%),Country,Date,Humidity (%),Latitude,Longitude,Temperature (F),Wind Speed (mph)
2396518,Port-Gentil,75,GA,1592166385,94,-0.72,8.78,75.47,9.17
1519924,Kushmurun,0,KZ,1592166385,60,52.45,64.63,51.91,8.97
1501377,Kungurtug,0,RU,1592166123,57,50.6,97.52,52.07,2.48
2027296,Aykhal,94,RU,1592166343,75,66,111.5,46.67,6.71
2990474,Nevers,0,FR,1592166386,77,46.99,3.16,60.28,4.07
4870239,Oskaloosa,75,US,1592166386,42,41.3,-92.64,82.67,18.34
1254709,Tezu,56,IN,1592166386,81,27.92,96.17,76.84,3.6
3004775,Le Chambon-Feugerolles,20,FR,1592166386,77,45.4,4.33,59.27,2.24
3114567,Palafrugell,53,ES,1592166386,51,41.92,3.16,66.27,6.55
986717,Kruisfontein,6,ZA,1592166386,44,-34,24.73,52.34,6.15
5397664,South Lake Tahoe,1,US,1592166182,38,38.93,-119.98,61.07,5.82
1266510,Kiraoli,1,IN,1592166387,36,27.15,77.78,96.44,6.26
215771,Isiro,84,CD,1592166387,92,2.77,27.62,67.71,1.83
4833425,East Haven,1,US,1592166387,40,41.28,-72.87,75.27,9.17
2071860,Esperance,1,AU,1592166387,87,-33.87,121.9,52.07,11.41
3662155,Sena Madureira,60,BR,1592166387,70,-9.07,-68.66,81.79,6.69
2669047,Timrå,0,SE,1592166387,52,62.49,17.33,68.27,4.7
4231997,Avera,1,US,1592166387,35,33.19,-82.53,86.27,12.75
3414079,Olafsvik,100,IS,1592166388,93,64.89,-23.71,48.6,24.52
6137462,Saint-Augustin,0,CA,1592166388,45,51.23,-58.65,56.8,13.31
4021858,Guerrero Negro,0,MX,1592166388,49,27.98,-114.06,74.68,19.15
3374083,Bathsheba,40,BB,1592166232,66,13.22,-59.52,86.27,20.8
934517,Flic en Flac,20,MU,1592166388,83,-20.27,57.36,71.87,8.05
5962442,Goderich,61,CA,1592166388,73,43.75,-81.72,60.28,11.52
5039173,New Ulm,1,US,1592166388,34,44.31,-94.46,82.67,24.16
2156643,Mount Gambier,75,AU,1592166388,93,-37.83,140.77,53.87,11.41
3408368,Acaraú,24,BR,1592166389,79,-2.89,-40.12,81.41,10.98
3761194,Miraflores,20,MX,1592166389,14,19.22,-98.81,77.27,9.17
2191562,Dunedin,26,NZ,1592166186,66,-45.87,170.5,44.28,3.0
286621,Salalah,75,OM,1592166389,89,17.02,54.09,86.27,4.7
174984,Areni,40,AM,1592166389,37,39.72,45.18,66.47,4.7
1283285,Jumla,85,NP,1592166389,68,29.27,82.18,59.27,3.11
2034400,Tongliao,0,CN,1592166389,47,43.61,122.27,65.05,10.83
229292,Mayuge,1,UG,1592166390,88,0.46,33.48,64.49,1.95
60019,Eyl,100,SO,1592166390,62,7.98,49.82,82.44,26.51
1528998,Yumen,99,CN,1592166345,23,40.28,97.2,71.64,6.64
1012600,Cradock,0,ZA,1592166390,47,-32.16,25.62,44.31,5.59
1261369,Nīmbāhera,74,IN,1592166390,51,24.62,74.68,89.01,7.9
2181625,Te Anau,100,NZ,1592166390,79,-45.42,167.72,46.71,7.4
1268059,Kanigiri,100,IN,1592166390,61,15.4,79.52,86.05,13.06
3698105,Chulucanas,1,PE,1592166391,36,-5.09,-80.16,88.23,9.57
3670513,Sabanagrande,20,CO,1592166391,70,10.79,-74.76,89.87,11.41
2374583,Bubaque,18,GW,1592166391,78,11.28,-15.83,81.72,8.19
2629833,Husavik,95,IS,1592166391,54,66.04,-17.34,59.27,13.87
6171633,Ucluelet,20,CA,1592166391,72,48.93,-125.55,60.28,9.17
2028462,Ulaanbaatar,0,MN,1592166391,56,47.91,106.88,43.07,4.47
3629710,Puerto Ayacucho,40,VE,1592166391,70,5.66,-67.62,84.47,6.93
2035836,Manzhouli,4,CN,1592166392,57,49.6,117.43,52.61,2.44
4392354,Jasper,20,US,1592166392,36,37.2,-94.35,91.67,5.82
1056899,Sambava,35,MG,1592166392,74,-14.27,50.17,70.92,13.22
2522430,Adra,0,ES,1592166392,72,36.75,-3.02,66.47,5.82
1495586,Parabel',94,RU,1592166392,81,58.7,81.48,47.16,11.86
2030065,Mandalgovi,40,MN,1592166392,27,45.76,106.27,64.94,7.85
4529292,Altus,1,US,1592166392,21,34.64,-99.33,93.47,13.87
3372472,Vila Franca do Campo,20,PT,1592166392,77,37.72,-25.43,61.07,4.7
2415702,Siguiri,23,GN,1592166393,46,11.67,-9.5,87.93,4.94
3598787,Champerico,75,GT,1592166393,59,14.3,-91.92,91.67,9.17
300075,Suruç,99,TR,1592166393,28,36.98,38.42,70.07,8.05
2377457,Nouadhibou,2,MR,1592166318,22,20.93,-17.03,100.67,23.04
2455290,Kidal,25,ML,1592166393,8,18.44,1.41,101.73,10.42
3855065,General Roca,0,AR,1592166393,40,-39.03,-67.58,53.87,1.12
6145890,Shelburne,20,CA,1592166393,32,44.08,-80.2,68.27,13.87
6316343,Alta Floresta,20,BR,1592166393,28,-9.88,-56.09,95.27,10.29
1490624,Surgut,40,RU,1592166394,87,61.25,73.42,46.67,11.18
3893726,Constitución,0,CL,1592166394,51,-35.33,-72.42,57.88,1.54
1640902,Kawalu,64,ID,1592166394,92,-7.38,108.21,74.3,0.65
2524371,Locri,71,IT,1592166394,86,38.24,16.26,72.27,17.0
1529484,Kumul,82,CN,1592166394,17,42.8,93.45,78.94,3.29
2185763,Okato,97,NZ,1592166394,93,-39.2,173.88,58.26,5.99
3457708,Maricá,75,BR,1592166319,78,-22.92,-42.82,73.67,16.11
696643,Poltava,1,UA,1592166394,83,49.59,34.54,67.51,2.53
1487332,Verkhnyaya Inta,20,RU,1592166395,84,65.98,60.31,42.48,4.59
3445026,Vila Velha,20,BR,1592166395,78,-20.33,-40.29,79.27,4.7
1024312,Mocuba,0,MZ,1592166395,97,-16.84,36.99,60.4,3.31
6620339,Karratha,2,AU,1592166395,42,-20.74,116.85,70.86,13.44
1791779,Wanning,100,CN,1592166395,87,18.8,110.4,81.99,16.37
2021116,Kutulik,55,RU,1592166395,76,53.35,102.78,58.91,5.48
4916311,Wheeling,1,US,1592166395,32,42.14,-87.93,68.27,10.29
3381041,Mana,56,GF,1592166396,83,5.66,-53.78,82.17,5.79
2128975,Nemuro,100,JP,1592166396,94,43.32,145.57,55.22,7.72
3393008,Parintins,54,BR,1592166171,60,-2.63,-56.74,89.31,1.48
713743,Yakymivka,27,UA,1592166396,87,46.69,35.15,66.47,7.96
1214488,Meulaboh,100,ID,1592166396,89,4.14,96.13,77.65,4.07
3347019,Mossamedes,0,AO,1592166396,65,-15.2,12.15,71.02,1.5
1282898,Pokhara,11,NP,1592166396,74,28.23,83.98,72.09,0.98
2090021,Namatanai,44,PG,1592166396,83,-3.67,152.43,80.11,4.99
1835848,Seoul,24,KR,1592166132,93,37.57,126.98,64.67,5.82
499068,Chapaevsk,0,RU,1592166397,66,52.98,49.71,53.87,4.47
6126749,Rocky Mountain House,84,CA,1592166397,62,52.37,-114.92,62.92,5.06
3988392,Rosarito,5,MX,1592166397,36,32.33,-117.03,77.27,5.82
2643044,Margate,100,GB,1592166397,74,51.38,1.39,64.27,1.99
214389,Kaniama,0,CD,1592166398,41,-7.57,24.18,65.71,4.23
2158767,Mareeba,40,AU,1592166398,88,-17,145.43,75.47,5.82
368246,Raja,100,SS,1592166398,95,8.46,25.68,71.8,2.13
3374210,São Filipe,0,CV,1592166398,75,14.9,-24.5,78.04,11.1
3664980,Boa Vista,40,BR,1592166398,55,2.82,-60.67,88.07,3.36
964712,Plettenberg Bay,18,ZA,1592166398,39,-34.05,23.37,57.56,6.58
2640106,Pontypool,20,GB,1592166398,73,51.7,-3.04,63.27,1.01
1260206,Pāsighāt,94,IN,1592166398,82,28.07,95.33,77.7,2.84
2270385,Camacha,20,PT,1592166399,73,33.08,-16.33,71.87,3.36
2077895,Alice Springs,90,AU,1592166326,75,-23.7,133.88,52.27,3.36
2294727,Techiman,26,GH,1592166399,90,7.59,-1.94,75.2,5.68
53654,Mogadishu,98,SO,1592166399,79,2.04,45.34,79.36,17.45
2294915,Takoradze,85,GH,1592166399,90,4.88,-1.76,78.1,8.75
3440777,Rocha,0,UY,1592166146,62,-34.48,-54.33,48.47,2.59
3907685,Poopó,1,BO,1592166399,39,-18.37,-66.97,56.62,12.3
2173125,Burnie,98,AU,1592166399,83,-41.07,145.92,55.27,8.99
777019,Vardø,100,NO,1592166400,87,70.37,31.11,48.47,3.36
232834,Kagadi,72,UG,1592166400,99,0.96,30.8,62.82,2.75
1496511,Novy Urengoy,71,RU,1592166245,71,66.08,76.63,40.6,23.51
3386177,Trairi,48,BR,1592166308,76,-3.28,-39.27,80.33,10.09
466658,Yukhnov,100,RU,1592166400,78,54.74,35.23,61.86,11.56
3397108,Jucurutu,39,BR,1592166400,65,-6.03,-37.02,83.77,11.3
472234,Volzhsk,0,RU,1592166400,66,55.87,48.36,57.47,4.47
1485849,Yetkul',2,RU,1592166400,70,54.82,61.59,48.47,8.95
1692901,Poro,90,PH,1592166401,83,10.63,124.41,80.87,5.82
2017658,Preobrazheniye,28,RU,1592166401,91,42.9,133.91,54.73,3.02
1712961,Gigmoto,96,PH,1592166401,81,13.78,124.39,80.94,2.93
2123100,Myaundzha,81,RU,1592166401,53,63.05,147.19,58.75,4.81
2702261,Kalmar,0,SE,1592166401,67,56.66,16.36,60.28,3.36
2152286,Queanbeyan,100,AU,1592166219,87,-35.35,149.23,44.87,13.87
3585480,Intipucá,20,SV,1592166402,59,13.2,-88.05,91.67,2.24
1337612,Dhidhdhoo,63,MV,1592166402,78,6.88,73.1,84.92,17.45
304183,Bayir,0,TR,1592166402,68,37.27,28.22,70.07,3.36
2015701,Taksimo,94,RU,1592166402,87,56.34,114.88,48.81,0.83
3470871,Barão de Melgaço,42,BR,1592166402,58,-16.19,-55.97,84.47,4.25
5779548,Payson,40,US,1592166106,23,40.04,-111.73,73.67,3.36
1786855,Yatou,90,CN,1592166402,48,37.15,122.38,67.14,6.51
1509852,Bogotol,16,RU,1592166403,93,56.21,89.53,45.1,5.73
921786,Mitsamiouli,0,KM,1592166403,68,-11.38,43.28,77.99,10.0
3591093,Tiquisate,75,GT,1592166403,59,14.28,-91.37,91.67,9.17
2173911,Broken Hill,0,AU,1592166246,66,-31.95,141.43,50.27,11.41
2214432,Nālūt,0,LY,1592166403,47,30.33,10.85,77.29,21.16
933734,Gweta,0,BW,1592166404,45,-20.18,25.23,61.36,7.87
1861084,Izumo,75,JP,1592166404,94,35.37,132.77,73.67,18.34
1174167,Khanpur,0,PK,1592166404,9,28.65,70.66,103.03,8.43
1492566,Severo-Yeniseyskiy,0,RU,1592166404,78,60.37,93.04,40.08,8.32
1568770,Quang Ngai,100,VN,1592166404,87,15.12,108.8,78.3,6.17
2400547,Gamba,99,GA,1592166404,87,-2.65,10,74.7,7.49
3421319,Nuuk,99,GL,1592166404,93,64.18,-51.72,35.87,9.17
1121143,Zabul Province,0,AF,1592166364,20,32.25,67.25,69.6,4.81
3395981,Maceió,40,BR,1592166348,78,-9.67,-35.74,79.07,5.82
1648082,Boyolangu,30,ID,1592166405,90,-8.12,111.89,76.06,1.32
3374120,Vila do Maio,0,CV,1592166405,58,15.13,-23.22,82.67,14.99
3471691,Araxá,0,BR,1592166205,47,-19.59,-46.94,75.47,6.93
935221,Saint-Paul,29,RE,1592166405,53,-21.01,55.27,73.67,13.87
3391889,Pitimbu,75,BR,1592166210,78,-7.47,-34.81,80.87,11.41
3628473,San Cristobal,40,VE,1592166321,41,7.77,-72.22,91.67,18.34
1180419,Daud Khel,0,PK,1592166405,18,32.88,71.57,96.49,2.86
1152633,Krabi,40,TH,1592166406,100,8.07,98.91,79.27,1.12
2145554,Ulladulla,0,AU,1592166406,62,-35.35,150.47,55.27,18.34
2514651,Los Llanos de Aridane,40,ES,1592166406,73,28.66,-17.92,73.67,3.36
2249281,Linguère,19,SN,1592166406,17,15.4,-15.12,103.98,7.92
4928096,West Lafayette,1,US,1592166119,27,40.43,-86.91,79.07,10.29
4588165,Mt. Pleasant,90,US,1592166406,100,32.79,-79.86,75.27,6.93
3468020,Camapuã,17,BR,1592166407,43,-19.53,-54.04,83.64,5.95
2176639,Batemans Bay,0,AU,1592166371,90,-35.72,150.18,47.26,5.01
778707,Mehamn,75,NO,1592166407,71,71.04,27.85,50.27,19.46
3579925,St. George's,20,GD,1592166407,70,12.06,-61.75,86.27,16.11
1863495,Gushikawa,20,JP,1592166407,94,26.35,127.87,80.87,10.29
2047258,Novyy Urgal,100,RU,1592166407,80,51.07,132.56,46.13,3.71
5969025,Haines Junction,100,CA,1592166339,54,60.75,-137.51,60.87,4.21
5713587,Bend,40,US,1592166113,34,44.06,-121.32,61.07,12.75
2845924,Roding,100,DE,1592166408,87,49.2,12.52,61.27,7.11
2162683,Innisfail,91,AU,1592166408,93,-17.53,146.03,73.08,5.41
1803365,Linqiong,20,CN,1592166408,78,30.42,103.46,80.87,4.47
6942803,Caraquet,75,CA,1592166408,48,47.79,-64.94,61.07,8.05
2138285,Tadine,17,NC,1592166408,78,-21.55,167.88,71.73,14.54
3899539,Antofagasta,20,CL,1592166408,77,-23.65,-70.4,61.07,13.87
2127060,Arman',0,RU,1592166408,62,59.7,150.17,53.42,1.97
2334652,Keffi,20,NG,1592166409,83,8.85,7.87,80.87,4.7
1637001,Biak,92,ID,1592166409,79,-0.91,122.88,77.76,6.85
6089179,Normandin,20,CA,1592166409,36,48.83,-72.53,61.07,6.93
1633034,Palu,83,ID,1592166409,81,-0.89,119.87,75.2,2.62
219414,Basoko,29,CD,1592166409,78,1.24,23.62,75.25,1.83
5820705,Casper,1,US,1592166216,13,42.87,-106.31,81.27,36.91
3836620,Orán,98,AR,1592166410,29,-23.13,-64.33,70.3,5.84
1213500,Tebingtinggi,40,ID,1592166410,100,3.33,99.16,77.27,6.93
2112444,Kamaishi,78,JP,1592166410,91,39.27,141.88,66.22,7.23
779683,Hammerfest,75,NO,1592166291,87,70.66,23.68,46.67,23.04
3424901,Aasiaat,100,GL,1592166410,90,68.71,-52.87,34.25,11.1
5067114,Douglas,1,US,1592166410,34,41.3,-96.17,93.47,20.8
6542092,Anzio,0,IT,1592166410,85,41.49,12.62,68.27,8.08
4946620,Palmer,75,US,1592166350,35,42.16,-72.33,73.67,6.93
1852357,Shimoda,100,JP,1592166411,82,34.67,138.95,73.27,1.99
1488200,Ust'-Kalmanka,97,RU,1592166411,81,52.12,83.31,56.68,5.12
2264923,Peniche,68,PT,1592166242,79,39.36,-9.38,65.26,1.01
1731298,Aloleng,95,PH,1592166411,79,16.13,119.78,81.54,10.65
2284589,Mankono,28,CI,1592166411,77,8.06,-6.19,78.35,3.69
3897347,Calama,20,CL,1592166411,13,-22.47,-68.93,71.87,18.34
1485712,Yurginskoye,0,RU,1592166411,75,56.82,67.39,44.24,7.02
1295765,Sittwe,87,MM,1592166411,84,20.15,92.9,83.34,6.42
3461124,Ipirá,0,BR,1592166412,65,-12.16,-39.74,74.91,13.09
2445488,Dosso,66,NE,1592166412,26,13.05,3.19,99.79,8.86
5394329,Selma,0,US,1592166412,33,36.57,-119.61,79.27,8.48
2068655,Katherine,0,AU,1592166412,72,-14.47,132.27,66.47,4.7
2108502,Honiara,75,SB,1592166409,94,-9.43,159.95,77.27,10.29
123941,Mīnāb,0,IR,1592166412,70,27.15,57.08,89.87,4.7
3839307,Rawson,76,AR,1592166346,40,-43.3,-65.1,55.65,6.49
2109701,Auki,14,SB,1592166413,82,-8.77,160.7,79.16,5.26
3674676,Mitú,74,CO,1592166413,80,1.2,-70.17,82.99,2.19
3654410,Manta,90,EC,1592166413,78,-0.95,-80.73,77.27,11.41
1177446,Gwadar,0,PK,1592166413,87,25.12,62.33,84.34,6.24
2630299,Hofn,0,IS,1592166413,78,64.25,-15.21,51.08,11.59
4035249,Lufilufi,75,WS,1592166413,88,-13.87,-171.6,79.07,9.17
2336237,Jega,100,NG,1592166413,59,12.22,4.38,81.34,17.27
547927,Kiyasovo,0,RU,1592166413,86,56.35,53.12,49.26,4.27
174448,Abu Kamal,31,SY,1592166414,32,34.45,40.92,81.57,7.16
1486321,Yar-Sale,55,RU,1592166414,75,66.83,70.83,37.94,18.66
3899695,Ancud,90,CL,1592166414,100,-41.87,-73.82,51.28,3.36
1253392,Varkala,75,IN,1592166414,83,8.73,76.71,82.67,2.24
2373526,Catió,100,GW,1592166414,78,11.28,-15.25,81.79,7.87
2120048,Ust-Nera,100,RU,1592166415,44,64.57,143.2,64.24,2.64
1218420,Seydi,0,TM,1592166415,11,39.48,62.91,90.68,8.75
1847947,Shingū,100,JP,1592166415,91,33.73,135.98,75.13,5.41
